Filename,Variance
image_348.png,319.560302734375
image_349.png,286.41094970703125
image_350.png,310.92486572265625
image_351.png,298.3124084472656
image_352.png,297.21649169921875
image_353.png,318.6373596191406
image_354.png,227.63552856445312
image_355.png,261.4218444824219
image_356.png,284.0606689453125
image_357.png,312.3700866699219
image_358.png,324.2074279785156
image_359.png,229.8235626220703
image_360.png,270.3757019042969
image_361.png,291.5951843261719
image_362.png,335.7109680175781
image_363.png,257.0802917480469
image_364.png,259.97564697265625
image_365.png,325.9772033691406
image_366.png,249.44248962402344
image_367.png,291.1921691894531
image_368.png,266.2103576660156
image_369.png,291.54974365234375
image_370.png,286.0970458984375
image_371.png,230.48757934570312
image_372.png,278.52923583984375
image_373.png,281.52252197265625
image_374.png,303.4162292480469
image_375.png,279.83734130859375
image_376.png,301.061279296875
image_377.png,283.65423583984375
image_378.png,288.37420654296875
image_379.png,292.70513916015625
image_380.png,292.8800354003906
image_381.png,270.6087951660156
image_382.png,235.06524658203125
image_383.png,221.3863983154297
image_384.png,295.1712951660156
image_385.png,299.64422607421875
image_386.png,257.09844970703125
image_387.png,281.11712646484375
image_388.png,309.65234375
image_389.png,207.78883361816406
image_390.png,293.4950256347656
image_391.png,285.26483154296875
image_392.png,296.49786376953125
image_393.png,285.3915100097656
image_394.png,301.9394226074219
image_395.png,297.5638427734375
image_396.png,288.3350524902344
image_397.png,311.5025939941406
image_398.png,295.1131896972656
image_399.png,275.30242919921875
image_400.png,302.7644958496094
image_401.png,274.03790283203125
image_402.png,324.98956298828125
image_403.png,242.89944458007812
image_404.png,271.92559814453125
image_405.png,232.96360778808594
image_406.png,302.7567443847656
image_407.png,343.3775329589844
image_408.png,268.1326599121094
image_409.png,264.36962890625
image_410.png,252.8841552734375
image_411.png,310.634521484375
image_412.png,315.45989990234375
image_413.png,276.5023498535156
image_414.png,275.554931640625
image_415.png,266.047119140625
image_416.png,288.875
image_417.png,246.42324829101562
image_418.png,264.1164245605469
image_419.png,315.566162109375
image_420.png,278.6007995605469
image_421.png,262.66094970703125
image_422.png,313.2607421875
image_423.png,244.21551513671875
image_424.png,293.220458984375
image_425.png,293.21307373046875
image_426.png,268.44683837890625
image_427.png,316.61859130859375
image_428.png,288.3435363769531
image_429.png,266.19195556640625
image_430.png,312.80816650390625
image_431.png,303.6737976074219
image_432.png,234.77349853515625
image_433.png,293.9777526855469
image_434.png,283.4736328125
image_435.png,313.2375793457031
image_436.png,283.70947265625
image_437.png,318.6494140625
image_438.png,245.26104736328125
image_439.png,285.3292236328125
image_440.png,234.32174682617188
image_441.png,281.037109375
image_442.png,258.334716796875
image_443.png,289.1943664550781
image_444.png,232.91021728515625
image_445.png,316.94464111328125
image_446.png,306.4266052246094
image_447.png,277.0675964355469
image_448.png,303.95977783203125
image_449.png,280.2298278808594
image_450.png,269.4951171875
image_451.png,299.2562561035156
image_452.png,273.0566101074219
image_453.png,270.91900634765625
image_454.png,297.1885986328125
image_455.png,306.2199401855469
image_456.png,262.2912902832031
image_457.png,293.76434326171875
image_458.png,302.8211669921875
image_459.png,269.3508605957031
image_460.png,313.3702392578125
image_461.png,230.0584259033203
image_462.png,258.9766845703125
image_463.png,305.9568176269531
image_464.png,289.8367004394531
image_465.png,283.5354309082031
image_466.png,241.25363159179688
image_467.png,278.226318359375
image_468.png,285.71533203125
image_469.png,306.326416015625
image_470.png,285.2575988769531
image_471.png,247.72683715820312
image_472.png,277.39654541015625
image_473.png,290.4880065917969
image_474.png,282.8885803222656
image_475.png,243.63189697265625
image_476.png,238.453369140625
image_477.png,259.167236328125
image_478.png,280.71484375
image_479.png,293.1756591796875
image_480.png,287.6432800292969
image_481.png,293.6643981933594
image_482.png,224.41123962402344
image_483.png,274.3110656738281
image_484.png,308.78985595703125
image_485.png,323.54364013671875
image_486.png,271.3436279296875
image_487.png,253.34332275390625
image_488.png,300.8258972167969
image_489.png,285.28338623046875
image_490.png,276.3953552246094
image_491.png,294.0826416015625
image_492.png,263.5397644042969
image_493.png,303.1128845214844
image_494.png,252.53025817871094
image_495.png,239.9390106201172
image_496.png,242.63388061523438
image_497.png,303.3506774902344
image_498.png,258.3453063964844
image_499.png,281.8402099609375
image_500.png,321.63677978515625
image_501.png,251.26229858398438
image_502.png,270.3067626953125
image_503.png,268.8434143066406
image_504.png,274.67010498046875
image_505.png,231.1329345703125
image_506.png,247.46395874023438
image_507.png,223.99642944335938
image_508.png,269.4725341796875
image_509.png,285.7153015136719
image_510.png,285.1829528808594
image_511.png,275.1814880371094
image_512.png,311.8200988769531
image_513.png,273.5901184082031
image_514.png,235.10081481933594
image_515.png,236.45838928222656
image_516.png,296.1943664550781
image_517.png,226.44021606445312
image_518.png,270.4781494140625
image_519.png,289.166015625
image_520.png,270.53399658203125
image_521.png,266.4447326660156
image_522.png,239.2188262939453
image_523.png,267.6709289550781
image_524.png,289.5596923828125
image_525.png,281.8648376464844
image_526.png,294.4055480957031
image_527.png,286.4529113769531
image_528.png,269.7847900390625
image_529.png,242.60293579101562
image_530.png,276.9440612792969
image_531.png,237.56861877441406
image_532.png,305.0896911621094
image_533.png,294.1917724609375
image_534.png,307.2698669433594
image_535.png,264.886474609375
image_536.png,294.1374206542969
image_537.png,276.838623046875
image_538.png,265.0832824707031
image_539.png,278.4814758300781
image_540.png,238.55613708496094
image_541.png,244.18829345703125
image_542.png,263.7783508300781
image_543.png,270.68023681640625
image_544.png,310.3413391113281
image_545.png,245.01812744140625
image_546.png,277.1974792480469
image_547.png,270.64422607421875
image_548.png,239.03302001953125
image_549.png,303.3148193359375
image_550.png,270.0798034667969
image_551.png,258.37176513671875
image_552.png,259.6360168457031
image_553.png,289.8924560546875
image_554.png,226.8588409423828
image_555.png,269.88818359375
image_556.png,267.8727722167969
image_557.png,294.6061096191406
image_558.png,271.9075012207031
image_559.png,290.0850830078125
image_560.png,275.5368347167969
image_561.png,291.1539001464844
image_562.png,307.1987609863281
image_563.png,323.5220947265625
image_564.png,285.5880126953125
image_565.png,296.8384094238281
image_566.png,277.0050964355469
image_567.png,272.6458435058594
image_568.png,259.48577880859375
image_569.png,282.5074157714844
image_570.png,293.0987548828125
image_571.png,265.63958740234375
image_572.png,257.6767883300781
image_573.png,260.0709228515625
image_574.png,307.1246337890625
image_575.png,299.3431091308594
image_576.png,270.22564697265625
image_577.png,316.4081115722656
image_578.png,313.0919494628906
image_579.png,295.8270568847656
image_580.png,274.8138122558594
image_581.png,294.08245849609375
image_582.png,248.15257263183594
image_583.png,314.202880859375
image_584.png,288.98590087890625
image_585.png,309.36065673828125
image_586.png,268.5809020996094
image_587.png,201.09786987304688
image_588.png,253.54457092285156
image_589.png,291.2925720214844
image_590.png,300.4361267089844
image_591.png,214.6401824951172
image_592.png,299.8102111816406
image_593.png,311.65155029296875
image_594.png,224.0500946044922
image_595.png,294.0577087402344
image_596.png,247.06228637695312
image_597.png,216.26727294921875
image_598.png,315.2720642089844
image_599.png,257.8758544921875
image_600.png,293.2342529296875
image_601.png,263.93194580078125
image_602.png,256.3194885253906
image_603.png,259.9273681640625
image_604.png,280.7953796386719
image_605.png,290.97027587890625
image_606.png,287.3424987792969
image_607.png,252.4749298095703
image_608.png,282.109375
image_609.png,234.18060302734375
image_610.png,306.7374572753906
image_611.png,302.3283996582031
image_612.png,290.9529724121094
image_613.png,228.59429931640625
image_614.png,295.9711608886719
image_615.png,270.53155517578125
image_616.png,318.9743347167969
image_617.png,291.2618713378906
image_618.png,307.28350830078125
image_619.png,293.5220642089844
image_620.png,220.10902404785156
image_621.png,341.40283203125
image_622.png,263.31427001953125
image_623.png,241.07398986816406
image_624.png,253.1293182373047
image_625.png,256.2547607421875
image_626.png,242.40701293945312
image_627.png,288.482177734375
image_628.png,284.917236328125
image_629.png,277.5414123535156
image_630.png,278.2273864746094
image_631.png,280.7396240234375
image_632.png,259.84844970703125
image_633.png,251.7157440185547
image_634.png,286.97161865234375
image_635.png,313.9269104003906
image_636.png,285.9252624511719
image_637.png,288.98638916015625
image_638.png,272.17010498046875
image_639.png,284.9923095703125
image_640.png,274.8533630371094
image_641.png,271.5379638671875
image_642.png,280.6969909667969
image_643.png,286.76708984375
image_644.png,265.34552001953125
image_645.png,303.5467529296875
image_646.png,273.78509521484375
image_647.png,261.369384765625
image_648.png,279.2221984863281
image_649.png,261.643798828125
image_650.png,304.4169616699219
image_651.png,290.9371032714844
image_652.png,310.1825256347656
image_653.png,297.5152282714844
image_654.png,293.4057312011719
image_655.png,280.19061279296875
image_656.png,268.23333740234375
image_657.png,281.1339111328125
image_658.png,284.16949462890625
image_659.png,201.95584106445312
image_660.png,253.72021484375
image_661.png,303.3133239746094
image_662.png,240.79217529296875
image_663.png,299.2225341796875
image_664.png,296.2344055175781
image_665.png,306.9347839355469
image_666.png,297.1483459472656
image_667.png,279.6197509765625
image_668.png,298.88372802734375
image_669.png,255.4317626953125
image_670.png,267.17388916015625
image_671.png,294.6700134277344
image_672.png,240.8243408203125
image_673.png,302.886962890625
image_674.png,230.41477966308594
image_675.png,303.4706726074219
image_676.png,284.79498291015625
image_677.png,301.68548583984375
image_678.png,301.33489990234375
image_679.png,296.1560363769531
image_680.png,278.9338684082031
image_681.png,300.87603759765625
image_682.png,296.7019958496094
image_683.png,271.2255859375
image_684.png,283.84771728515625
image_685.png,250.8524627685547
image_686.png,292.4183349609375
image_687.png,257.8604736328125
image_688.png,254.24069213867188
image_689.png,243.32919311523438
image_690.png,296.0291748046875
image_691.png,260.8353576660156
image_692.png,283.31060791015625
image_693.png,286.2623596191406
image_694.png,270.6802978515625
image_695.png,247.57904052734375
image_696.png,295.730712890625
image_697.png,298.2039794921875
image_698.png,288.724853515625
image_699.png,238.4364776611328
image_700.png,250.51637268066406
image_701.png,211.85658264160156
image_702.png,258.7569580078125
image_703.png,311.7236633300781
image_704.png,262.9422302246094
image_705.png,251.8316650390625
image_706.png,276.1953125
image_707.png,306.33135986328125
image_708.png,277.5323791503906
image_709.png,234.3655242919922
image_710.png,274.46917724609375
image_711.png,294.34613037109375
image_712.png,273.6941833496094
image_713.png,251.7952423095703
image_714.png,230.74118041992188
image_715.png,256.1457214355469
image_716.png,276.9303283691406
image_717.png,282.90252685546875
image_718.png,212.134521484375
image_719.png,270.0147399902344
image_720.png,255.5373077392578
image_721.png,211.25039672851562
image_722.png,281.79217529296875
image_723.png,269.980224609375
image_724.png,233.39227294921875
image_725.png,285.080078125
image_726.png,310.7189025878906
image_727.png,274.65582275390625
image_728.png,264.2342224121094
image_729.png,306.56005859375
image_730.png,260.4404602050781
image_731.png,259.5190734863281
image_732.png,264.57623291015625
image_733.png,287.4794921875
image_734.png,295.55926513671875
image_735.png,267.1259765625
image_736.png,317.8464660644531
image_737.png,286.7791748046875
image_738.png,270.7091369628906
image_739.png,243.329833984375
image_740.png,290.9111328125
image_741.png,242.51988220214844
image_742.png,266.135009765625
image_743.png,273.4908447265625
image_744.png,210.83837890625
image_745.png,260.85699462890625
image_746.png,273.6996765136719
image_747.png,244.6600341796875
image_748.png,280.8114013671875
image_749.png,224.01779174804688
image_750.png,264.42926025390625
image_751.png,242.4517822265625
image_752.png,317.71063232421875
image_753.png,270.298828125
image_754.png,266.078857421875
image_755.png,286.3280334472656
image_756.png,300.6095886230469
image_757.png,290.2174377441406
image_758.png,330.44061279296875
image_759.png,313.4427490234375
image_760.png,287.12786865234375
image_761.png,274.89215087890625
image_762.png,289.57403564453125
image_763.png,287.16912841796875
image_764.png,261.8466796875
image_765.png,261.13873291015625
image_766.png,211.88632202148438
image_767.png,243.73486328125
image_768.png,292.07403564453125
image_769.png,258.4827575683594
image_770.png,304.2795715332031
image_771.png,293.8111572265625
image_772.png,228.5825653076172
image_773.png,303.9273986816406
image_774.png,314.814208984375
image_775.png,256.33807373046875
image_776.png,278.7605285644531
image_777.png,269.7591552734375
image_778.png,300.0794677734375
image_779.png,295.4127197265625
image_780.png,301.659912109375
image_781.png,291.66717529296875
image_782.png,259.9228515625
image_783.png,224.47857666015625
image_784.png,268.6788635253906
image_785.png,196.2102508544922
image_786.png,269.2611083984375
image_787.png,297.8753356933594
image_788.png,244.16238403320312
image_789.png,320.1730041503906
image_790.png,258.8204345703125
image_791.png,242.3472900390625
image_792.png,291.3490295410156
image_793.png,305.02423095703125
image_794.png,284.5562744140625
image_795.png,311.2412109375
image_796.png,259.0957336425781
image_797.png,264.62762451171875
image_798.png,195.94790649414062
image_799.png,265.77325439453125
image_800.png,234.6051025390625
image_801.png,300.27288818359375
image_802.png,311.09918212890625
image_803.png,299.4417419433594
image_804.png,272.5434875488281
image_805.png,251.3502655029297
image_806.png,304.2354431152344
image_807.png,292.90130615234375
image_808.png,268.9402770996094
image_809.png,275.8663330078125
image_810.png,259.7308654785156
image_811.png,298.6220703125
image_812.png,259.7120056152344
image_813.png,267.0746154785156
image_814.png,234.9354248046875
image_815.png,308.0057373046875
image_816.png,314.4388122558594
image_817.png,297.2593994140625
image_818.png,292.4512939453125
image_819.png,291.1856384277344
image_820.png,295.1174011230469
image_821.png,288.49285888671875
image_822.png,264.5434265136719
image_823.png,293.54949951171875
image_824.png,260.8628234863281
image_825.png,271.15679931640625
image_826.png,295.9663391113281
image_827.png,326.21075439453125
image_828.png,301.26007080078125
image_829.png,276.3376770019531
image_830.png,306.2627258300781
image_831.png,249.96530151367188
image_832.png,284.85003662109375
image_833.png,268.96826171875
image_834.png,257.671142578125
image_835.png,284.083984375
image_836.png,250.3882293701172
image_837.png,243.34349060058594
image_838.png,249.48123168945312
image_839.png,278.1646423339844
image_840.png,233.5030517578125
image_841.png,313.6371765136719
image_842.png,266.5129089355469
image_843.png,292.994384765625
image_844.png,269.1897888183594
image_845.png,270.3409118652344
image_846.png,301.8001708984375
image_847.png,286.29827880859375
image_848.png,312.4111328125
image_849.png,255.8389892578125
image_850.png,306.38140869140625
image_851.png,266.9211730957031
image_852.png,250.66162109375
image_853.png,324.2202453613281
image_854.png,315.3063659667969
image_855.png,283.6761474609375
image_856.png,240.28616333007812
image_857.png,265.7470397949219
image_858.png,290.1662902832031
image_859.png,318.4676208496094
image_860.png,297.06622314453125
image_861.png,319.5577697753906
image_862.png,307.89581298828125
image_863.png,299.0035095214844
image_864.png,336.7647705078125
image_865.png,293.70318603515625
image_866.png,310.5218811035156
image_867.png,278.5837097167969
image_868.png,255.96083068847656
image_869.png,315.32354736328125
image_870.png,283.3956604003906
image_871.png,253.51034545898438
image_872.png,281.35626220703125
image_873.png,279.2186279296875
image_874.png,266.1968688964844
image_875.png,265.3641357421875
image_876.png,269.12445068359375
image_877.png,261.2308349609375
image_878.png,235.5348663330078
image_879.png,295.9957580566406
image_880.png,283.0785827636719
image_881.png,271.2806091308594
image_882.png,254.1926727294922
image_883.png,294.4142150878906
image_884.png,274.0168151855469
image_885.png,234.58349609375
image_886.png,270.0783996582031
image_887.png,241.88885498046875
image_888.png,258.5469665527344
image_889.png,247.85076904296875
image_890.png,238.47628784179688
image_891.png,342.3608703613281
image_892.png,265.6991271972656
image_893.png,283.3625183105469
image_894.png,292.3863525390625
image_895.png,321.70654296875
image_896.png,297.72528076171875
image_897.png,235.56724548339844
image_898.png,330.2646179199219
image_899.png,298.2918701171875
image_900.png,312.4401550292969
image_901.png,304.6345520019531
image_902.png,251.77755737304688
image_903.png,307.7669372558594
image_904.png,269.7398681640625
image_905.png,293.57720947265625
image_906.png,237.00930786132812
image_907.png,298.21478271484375
image_908.png,247.3119659423828
image_909.png,278.6443786621094
image_910.png,258.6169128417969
image_911.png,326.49847412109375
image_912.png,184.217041015625
image_913.png,296.27606201171875
image_914.png,290.7096862792969
image_915.png,300.454345703125
image_916.png,257.4944763183594
image_917.png,269.1391906738281
image_918.png,295.34375
image_919.png,277.06353759765625
image_920.png,270.8296203613281
image_921.png,285.59844970703125
image_922.png,258.84619140625
image_923.png,271.55206298828125
image_924.png,261.6526184082031
image_925.png,245.26161193847656
image_926.png,312.070068359375
image_927.png,276.456298828125
image_928.png,257.78717041015625
image_929.png,298.27154541015625
image_930.png,290.2151184082031
image_931.png,296.99530029296875
image_932.png,298.3048095703125
image_933.png,292.9847106933594
image_934.png,312.4974365234375
image_935.png,280.6690673828125
image_936.png,298.0751037597656
image_937.png,313.530517578125
image_938.png,270.8494873046875
image_939.png,272.0163269042969
image_940.png,273.1622009277344
image_941.png,244.92066955566406
image_942.png,292.5405578613281
image_943.png,300.14276123046875
image_944.png,283.35101318359375
image_945.png,283.44580078125
image_946.png,264.84405517578125
image_947.png,233.38729858398438
image_948.png,283.8922119140625
image_949.png,342.6919250488281
image_950.png,246.56944274902344
image_951.png,285.7413024902344
image_952.png,281.03411865234375
image_953.png,311.0852355957031
image_954.png,259.6015319824219
image_955.png,291.33892822265625
image_956.png,276.4148864746094
image_957.png,259.8027038574219
image_958.png,284.80596923828125
image_959.png,271.07855224609375
image_960.png,290.8513488769531
image_961.png,287.3033752441406
image_962.png,220.78001403808594
image_963.png,275.9455261230469
image_964.png,290.97509765625
image_965.png,323.41326904296875
image_966.png,278.7823181152344
image_967.png,272.0404052734375
image_968.png,282.0687561035156
image_969.png,257.7012023925781
image_970.png,239.77430725097656
image_971.png,268.2021789550781
image_972.png,254.74581909179688
image_973.png,293.01776123046875
image_974.png,265.698486328125
image_975.png,327.298583984375
image_976.png,308.09979248046875
image_977.png,273.7816162109375
image_978.png,274.0557861328125
image_979.png,275.3031311035156
image_980.png,297.7349853515625
image_981.png,264.33843994140625
image_982.png,270.8811340332031
image_983.png,302.9285888671875
image_984.png,287.25738525390625
image_985.png,273.16143798828125
image_986.png,283.3691711425781
image_987.png,251.23641967773438
image_988.png,236.97459411621094
image_989.png,312.50311279296875
image_990.png,296.3037109375
image_991.png,280.31256103515625
image_992.png,227.19461059570312
image_993.png,256.3305969238281
image_994.png,303.36895751953125
image_995.png,296.4938049316406
image_996.png,287.1904296875
image_997.png,291.0177001953125
image_998.png,247.87545776367188
image_999.png,314.75927734375
image_1000.png,264.7435607910156
image_1001.png,243.7907257080078
image_1002.png,266.6460876464844
image_1003.png,272.0975036621094
image_1004.png,280.29754638671875
image_1005.png,274.073486328125
image_1006.png,259.8995361328125
image_1007.png,308.85986328125
image_1008.png,281.63092041015625
